,gene_name,drug_name,database
11493,LRRK2,Crizotinib,ChEMBL
11494,LRRK2,Dactolisib,"ChEMBL, DGIdb"
11495,LRRK2,Doramapimod,ChEMBL
11496,LRRK2,Doxorubicin,CTD
11497,LRRK2,Erlotinib,ChEMBL
11498,LRRK2,Foretinib,ChEMBL
11499,LRRK2,GSK2578215A,ChEMBL
11500,LRRK2,Gefitinib,ChEMBL
11501,LRRK2,Lapatinib,ChEMBL
11502,LRRK2,MK-1775,ChEMBL
11503,LRRK2,Nilotinib,ChEMBL
11504,LRRK2,PD0325901,ChEMBL
11505,LRRK2,PLX-4720,ChEMBL
11506,LRRK2,Palbociclib,"ChEMBL, DGIdb"
11507,LRRK2,Pictilisib,"ChEMBL, DGIdb"
11508,LRRK2,Ruxolitinib,ChEMBL
11509,LRRK2,Selumetinib,ChEMBL
11510,LRRK2,Sorafenib,ChEMBL
11511,LRRK2,Staurosporine,ChEMBL
11512,LRRK2,Tozasertib,"ChEMBL, DGIdb"
11513,LRRK2,Wee1 Inhibitor,ChEMBL
11514,LRRK2,ZM447439,ChEMBL
11515,LTBP1,Cisplatin,CTD
11516,LTBP1,Fulvestrant,CTD
11517,LTBP1,Tamoxifen,CTD
11518,LTK,AZD1332,ChEMBL
11519,LTK,AZD6482,ChEMBL
11520,LTK,Afatinib,ChEMBL
11521,LTK,Alisertib,"ChEMBL, DGIdb"
11522,LTK,Axitinib,ChEMBL
11523,LTK,BI-2536,ChEMBL
11524,LTK,BMS-345541,ChEMBL
11525,LTK,Cediranib,"ChEMBL, DGIdb"
11526,LTK,Crizotinib,ChEMBL
11527,LTK,Dactolisib,"ChEMBL, DGIdb"
11528,LTK,Doramapimod,ChEMBL
11529,LTK,Erlotinib,"ChEMBL, DGIdb"
11530,LTK,Foretinib,ChEMBL
11531,LTK,Fulvestrant,CTD
11532,LTK,GSK2578215A,ChEMBL
11533,LTK,Gefitinib,ChEMBL
11534,LTK,Ibrutinib,ChEMBL
11535,LTK,Lapatinib,ChEMBL
11536,LTK,MK-1775,ChEMBL
11537,LTK,Nilotinib,ChEMBL
11538,LTK,PD0325901,ChEMBL
11539,LTK,PD173074,ChEMBL
11540,LTK,PLX-4720,ChEMBL
11541,LTK,Palbociclib,ChEMBL
11542,LTK,Pictilisib,ChEMBL
11543,LTK,Ruxolitinib,ChEMBL
11544,LTK,Selumetinib,ChEMBL
11545,LTK,Sorafenib,ChEMBL
11546,LTK,Staurosporine,ChEMBL
11547,LTK,Tozasertib,"ChEMBL, DGIdb"
11548,LTK,Wee1 Inhibitor,ChEMBL
11549,LTK,ZM447439,"ChEMBL, DGIdb"
11550,LYN,AT13148,ChEMBL
11551,LYN,AZD1208,ChEMBL
11552,LYN,AZD2014,ChEMBL
11553,LYN,AZD3759,ChEMBL
11554,LYN,AZD5363,ChEMBL
11555,LYN,AZD5438,ChEMBL
11556,LYN,AZD6482,ChEMBL
11557,LYN,AZD7762,ChEMBL
11558,LYN,AZD8055,ChEMBL
11559,LYN,AZD8186,ChEMBL
11560,LYN,Afatinib,ChEMBL
11561,LYN,Afuresertib,ChEMBL
11562,LYN,Alisertib,ChEMBL
11563,LYN,Alpelisib,ChEMBL
11564,LYN,Axitinib,ChEMBL
11565,LYN,BI-2536,ChEMBL
11566,LYN,BMS-345541,ChEMBL
11567,LYN,BMS-754807,ChEMBL
11568,LYN,Bortezomib,CTD
11569,LYN,Buparlisib,ChEMBL
11570,LYN,Cediranib,"ChEMBL, DGIdb"
11571,LYN,Cisplatin,CTD
11572,LYN,Crizotinib,ChEMBL
11573,LYN,Cytarabine,CTD
11574,LYN,Dabrafenib,ChEMBL
11575,LYN,Dactolisib,ChEMBL
11576,LYN,Dasatinib,CTD
11577,LYN,Dinaciclib,ChEMBL
11578,LYN,Doramapimod,"ChEMBL, DGIdb"
11579,LYN,Doxorubicin,CTD
11580,LYN,Erlotinib,"ChEMBL, DGIdb"
11581,LYN,Foretinib,ChEMBL
11582,LYN,Fulvestrant,CTD
11583,LYN,GSK1904529A,ChEMBL
11584,LYN,GSK2578215A,ChEMBL
11585,LYN,GSK269962A,ChEMBL
11586,LYN,Gefitinib,"ChEMBL, DGIdb"
11587,LYN,Ibrutinib,"ChEMBL, DGIdb"
11588,LYN,KU-55933,ChEMBL
11589,LYN,Lapatinib,ChEMBL
11590,LYN,Linsitinib,ChEMBL
11591,LYN,MK-1775,ChEMBL
11592,LYN,MK-2206,ChEMBL
11593,LYN,MK-8776,ChEMBL
11594,LYN,NU7441,ChEMBL
11595,LYN,Nilotinib,ChEMBL
11596,LYN,OSI-027,ChEMBL
11597,LYN,Osimertinib,ChEMBL
11598,LYN,PD0325901,ChEMBL
11599,LYN,PD173074,ChEMBL
11600,LYN,PLX-4720,ChEMBL
11601,LYN,PRT062607,ChEMBL
11602,LYN,Palbociclib,ChEMBL
11603,LYN,Pictilisib,ChEMBL
11604,LYN,Rapamycin,ChEMBL
11605,LYN,Ribociclib,ChEMBL
11606,LYN,Ruxolitinib,ChEMBL
11607,LYN,SB505124,ChEMBL
11608,LYN,Sapitinib,ChEMBL
11609,LYN,Savolitinib,ChEMBL
11610,LYN,Selumetinib,ChEMBL
11611,LYN,Sorafenib,"ChEMBL, DGIdb"
11612,LYN,Staurosporine,ChEMBL
11613,LYN,Temozolomide,CTD
11614,LYN,Tozasertib,"ChEMBL, DGIdb"
11615,LYN,Trametinib,ChEMBL
11616,LYN,Ulixertinib,ChEMBL
11617,LYN,Uprosertib,ChEMBL
11618,LYN,VX-11e,ChEMBL
11619,LYN,Vorinostat,CTD
11620,LZTS2,Cisplatin,CTD
11621,LZTS2,Temozolomide,CTD
11622,LZTS2,Vincristine,CTD
11623,MACC1,Fulvestrant,CTD
11624,MAD1L1,Carmustine,CTD
11625,MAD1L1,Cisplatin,CTD
11626,MAD1L1,Doxorubicin,CTD
11627,MAD1L1,Fulvestrant,CTD
11628,MAD1L1,Paclitaxel,"DGIdb, PharmaGKB"
11629,MAD2L1,Camptothecin,CTD
11630,MAD2L1,Cisplatin,CTD
11631,MAD2L1,Dasatinib,CTD
11632,MAD2L1,Docetaxel,CTD
11633,MAD2L1,Doxorubicin,CTD
11634,MAD2L1,Fulvestrant,CTD
11635,MAD2L1,Irinotecan,CTD
11636,MAD2L1,Paclitaxel,CTD
11637,MAD2L1,Vinblastine,CTD
11638,MAD2L1,Vorinostat,CTD
11639,MAD2L2,Cisplatin,CTD
11640,MAD2L2,Doxorubicin,CTD
11641,MAK,AZD6482,ChEMBL
11642,MAK,Afatinib,ChEMBL
11643,MAK,Axitinib,ChEMBL
11644,MAK,BI-2536,ChEMBL
11645,MAK,BMS-345541,ChEMBL
11646,MAK,Cediranib,ChEMBL
11647,MAK,Cisplatin,CTD
11648,MAK,Crizotinib,ChEMBL
11649,MAK,Doramapimod,ChEMBL
11650,MAK,Erlotinib,ChEMBL
11651,MAK,Foretinib,ChEMBL
11652,MAK,GSK2578215A,ChEMBL
11653,MAK,Gefitinib,ChEMBL
11654,MAK,Lapatinib,ChEMBL
11655,MAK,Nilotinib,ChEMBL
11656,MAK,PD0325901,ChEMBL
11657,MAK,PLX-4720,ChEMBL
11658,MAK,Palbociclib,ChEMBL
11659,MAK,Pictilisib,ChEMBL
11660,MAK,Ruxolitinib,ChEMBL
11661,MAK,Selumetinib,ChEMBL
11662,MAK,Sorafenib,ChEMBL
11663,MAK,Staurosporine,ChEMBL
11664,MAK,Tozasertib,ChEMBL
11665,MAK,Vorinostat,CTD
11666,MAML2,Cisplatin,CTD
11667,MAML2,Doxorubicin,CTD
11668,MAML2,Leflunomide,CTD
11669,MAML2,Vorinostat,CTD
11670,MAML3,Cisplatin,CTD
11671,MAML3,Doxorubicin,CTD
11672,MAML3,Fulvestrant,CTD
11673,MAP2,Cisplatin,CTD
11674,MAP2,Cytarabine,CTD
11675,MAP2,Docetaxel,BioGrid
11676,MAP2,Doxorubicin,CTD
11677,MAP2,Leflunomide,CTD
11678,MAP2,Oxaliplatin,CTD
11679,MAP2,Paclitaxel,BioGrid
11680,MAP2K1,AT13148,ChEMBL
11681,MAP2K1,AZD1208,ChEMBL
11682,MAP2K1,AZD1332,ChEMBL
11683,MAP2K1,AZD2014,ChEMBL
11684,MAP2K1,AZD5363,ChEMBL
11685,MAP2K1,AZD5438,ChEMBL
11686,MAP2K1,AZD6482,ChEMBL
11687,MAP2K1,AZD7762,ChEMBL
11688,MAP2K1,AZD8055,ChEMBL
11689,MAP2K1,AZD8186,ChEMBL
11690,MAP2K1,Afatinib,ChEMBL
11691,MAP2K1,Afuresertib,ChEMBL
11692,MAP2K1,Alisertib,ChEMBL
11693,MAP2K1,Alpelisib,"ChEMBL, DGIdb"
11694,MAP2K1,Axitinib,ChEMBL
11695,MAP2K1,BI-2536,ChEMBL
11696,MAP2K1,BMS-345541,ChEMBL
11697,MAP2K1,BMS-536924,ChEMBL
11698,MAP2K1,BMS-754807,ChEMBL
11699,MAP2K1,Bortezomib,CTD
11700,MAP2K1,Buparlisib,ChEMBL
11701,MAP2K1,Cediranib,ChEMBL
11702,MAP2K1,Cetuximab,DGIdb
11703,MAP2K1,Cisplatin,CTD
11704,MAP2K1,Crizotinib,ChEMBL
11705,MAP2K1,Dabrafenib,"ChEMBL, DGIdb"
11706,MAP2K1,Dactolisib,ChEMBL
11707,MAP2K1,Dasatinib,CTD
11708,MAP2K1,Dinaciclib,ChEMBL
11709,MAP2K1,Doramapimod,ChEMBL
11710,MAP2K1,Doxorubicin,CTD
11711,MAP2K1,Erlotinib,ChEMBL
11712,MAP2K1,Foretinib,ChEMBL
11713,MAP2K1,GSK2578215A,ChEMBL
11714,MAP2K1,Gefitinib,ChEMBL
11715,MAP2K1,Ibrutinib,ChEMBL
11716,MAP2K1,KU-55933,ChEMBL
11717,MAP2K1,LY2109761,ChEMBL
11718,MAP2K1,Lapatinib,ChEMBL
11719,MAP2K1,Linsitinib,ChEMBL
11720,MAP2K1,MK-1775,ChEMBL
11721,MAP2K1,MK-2206,ChEMBL
11722,MAP2K1,MK-8776,ChEMBL
11723,MAP2K1,NU7441,ChEMBL
11724,MAP2K1,Nilotinib,ChEMBL
11725,MAP2K1,OSI-027,ChEMBL
11726,MAP2K1,Osimertinib,ChEMBL
11727,MAP2K1,PD0325901,ChEMBL
11728,MAP2K1,PD173074,ChEMBL
11729,MAP2K1,PLX-4720,"ChEMBL, DGIdb"
11730,MAP2K1,Paclitaxel,CTD
11731,MAP2K1,Palbociclib,ChEMBL
11732,MAP2K1,Pictilisib,ChEMBL
11733,MAP2K1,Rapamycin,ChEMBL
11734,MAP2K1,Ribociclib,ChEMBL
11735,MAP2K1,Ruxolitinib,ChEMBL
11736,MAP2K1,SB216763,ChEMBL
11737,MAP2K1,SB505124,ChEMBL
11738,MAP2K1,SCH772984,"ChEMBL, DGIdb"
11739,MAP2K1,Sapitinib,ChEMBL
11740,MAP2K1,Savolitinib,ChEMBL
11741,MAP2K1,Selumetinib,"ChEMBL, DGIdb"
11742,MAP2K1,Sorafenib,"CTD, ChEMBL, DGIdb"
11743,MAP2K1,Staurosporine,"ChEMBL, DGIdb"
11744,MAP2K1,Tamoxifen,CTD
11745,MAP2K1,Tozasertib,"ChEMBL, DGIdb"
11746,MAP2K1,Trametinib,"BioGrid, ChEMBL"
11747,MAP2K1,Ulixertinib,"ChEMBL, DGIdb"
11748,MAP2K1,Uprosertib,ChEMBL
11749,MAP2K1,VX-11e,ChEMBL
11750,MAP2K1,Vorinostat,CTD
11751,MAP2K1,Wee1 Inhibitor,ChEMBL
11752,MAP2K1,ZM447439,"ChEMBL, DGIdb"
11753,MAP2K2,AT13148,ChEMBL
11754,MAP2K2,AZD1208,ChEMBL
11755,MAP2K2,AZD1332,ChEMBL
11756,MAP2K2,AZD2014,ChEMBL
11757,MAP2K2,AZD5363,ChEMBL
11758,MAP2K2,AZD5438,ChEMBL
11759,MAP2K2,AZD6482,ChEMBL
11760,MAP2K2,AZD7762,ChEMBL
11761,MAP2K2,AZD8055,ChEMBL
11762,MAP2K2,AZD8186,ChEMBL
11763,MAP2K2,Afatinib,ChEMBL
11764,MAP2K2,Afuresertib,ChEMBL
11765,MAP2K2,Alisertib,ChEMBL
11766,MAP2K2,Alpelisib,ChEMBL
11767,MAP2K2,Axitinib,ChEMBL
11768,MAP2K2,BI-2536,ChEMBL
11769,MAP2K2,BMS-345541,ChEMBL
11770,MAP2K2,BMS-754807,ChEMBL
11771,MAP2K2,Bortezomib,CTD
11772,MAP2K2,Buparlisib,ChEMBL
11773,MAP2K2,Cediranib,"ChEMBL, DGIdb"
11774,MAP2K2,Cisplatin,CTD
11775,MAP2K2,Crizotinib,ChEMBL
11776,MAP2K2,Dabrafenib,"ChEMBL, DGIdb"
11777,MAP2K2,Dactolisib,ChEMBL
11778,MAP2K2,Dinaciclib,ChEMBL
11779,MAP2K2,Doramapimod,ChEMBL
11780,MAP2K2,Doxorubicin,CTD
11781,MAP2K2,Erlotinib,ChEMBL
11782,MAP2K2,Foretinib,ChEMBL
11783,MAP2K2,Fulvestrant,CTD
11784,MAP2K2,GSK2578215A,ChEMBL
11785,MAP2K2,Gefitinib,ChEMBL
11786,MAP2K2,Ibrutinib,ChEMBL
11787,MAP2K2,Lapatinib,ChEMBL
11788,MAP2K2,Linsitinib,ChEMBL
11789,MAP2K2,MK-1775,ChEMBL
11790,MAP2K2,MK-2206,ChEMBL
11791,MAP2K2,MK-8776,ChEMBL
11792,MAP2K2,Nilotinib,ChEMBL
11793,MAP2K2,OSI-027,ChEMBL
11794,MAP2K2,Osimertinib,ChEMBL
11795,MAP2K2,PD0325901,ChEMBL
11796,MAP2K2,PD173074,ChEMBL
11797,MAP2K2,PLX-4720,ChEMBL
11798,MAP2K2,Palbociclib,ChEMBL
11799,MAP2K2,Pictilisib,ChEMBL
11800,MAP2K2,Rapamycin,ChEMBL
11801,MAP2K2,Ribociclib,ChEMBL
11802,MAP2K2,Ruxolitinib,ChEMBL
11803,MAP2K2,Sapitinib,ChEMBL
11804,MAP2K2,Savolitinib,ChEMBL
11805,MAP2K2,Selumetinib,"ChEMBL, DGIdb"
11806,MAP2K2,Sorafenib,"CTD, ChEMBL"
11807,MAP2K2,Staurosporine,ChEMBL
11808,MAP2K2,Tozasertib,"ChEMBL, DGIdb"
11809,MAP2K2,Trametinib,"BioGrid, ChEMBL"
11810,MAP2K2,Ulixertinib,ChEMBL
11811,MAP2K2,Uprosertib,ChEMBL
11812,MAP2K2,Wee1 Inhibitor,ChEMBL
11813,MAP2K2,ZM447439,"ChEMBL, DGIdb"
11814,MAP2K3,AT13148,ChEMBL
11815,MAP2K3,AZD1208,ChEMBL
11816,MAP2K3,AZD2014,ChEMBL
11817,MAP2K3,AZD5363,ChEMBL
11818,MAP2K3,AZD5438,ChEMBL
11819,MAP2K3,AZD6482,ChEMBL
11820,MAP2K3,AZD7762,ChEMBL
11821,MAP2K3,AZD8055,ChEMBL
11822,MAP2K3,AZD8186,ChEMBL
11823,MAP2K3,Afatinib,ChEMBL
11824,MAP2K3,Afuresertib,ChEMBL
11825,MAP2K3,Alisertib,ChEMBL
11826,MAP2K3,Alpelisib,ChEMBL
11827,MAP2K3,Axitinib,ChEMBL
11828,MAP2K3,BI-2536,ChEMBL
11829,MAP2K3,BMS-345541,ChEMBL
11830,MAP2K3,BMS-754807,ChEMBL
11831,MAP2K3,Buparlisib,ChEMBL
11832,MAP2K3,Camptothecin,CTD
11833,MAP2K3,Cediranib,ChEMBL
11834,MAP2K3,Cisplatin,CTD
11835,MAP2K3,Crizotinib,ChEMBL
11836,MAP2K3,Dabrafenib,"ChEMBL, DGIdb"
11837,MAP2K3,Dactolisib,ChEMBL
11838,MAP2K3,Dinaciclib,ChEMBL
11839,MAP2K3,Doramapimod,ChEMBL
11840,MAP2K3,Doxorubicin,CTD
11841,MAP2K3,Erlotinib,ChEMBL
11842,MAP2K3,Etoposide,CTD
11843,MAP2K3,Foretinib,ChEMBL
11844,MAP2K3,Fulvestrant,CTD
11845,MAP2K3,GSK2578215A,ChEMBL
11846,MAP2K3,Gefitinib,ChEMBL
11847,MAP2K3,Gemcitabine,CTD
11848,MAP2K3,Ibrutinib,ChEMBL
11849,MAP2K3,Lapatinib,ChEMBL
11850,MAP2K3,Linsitinib,ChEMBL
11851,MAP2K3,MK-1775,ChEMBL
11852,MAP2K3,MK-2206,ChEMBL
11853,MAP2K3,MK-8776,ChEMBL
11854,MAP2K3,Nilotinib,ChEMBL
11855,MAP2K3,OSI-027,ChEMBL
11856,MAP2K3,Osimertinib,ChEMBL
11857,MAP2K3,PD0325901,ChEMBL
11858,MAP2K3,PD173074,ChEMBL
11859,MAP2K3,PLX-4720,ChEMBL
11860,MAP2K3,Paclitaxel,CTD
11861,MAP2K3,Palbociclib,ChEMBL
11862,MAP2K3,Pictilisib,ChEMBL
11863,MAP2K3,Rapamycin,ChEMBL
11864,MAP2K3,Ribociclib,ChEMBL
11865,MAP2K3,Ruxolitinib,ChEMBL
11866,MAP2K3,Sapitinib,ChEMBL
11867,MAP2K3,Savolitinib,ChEMBL
11868,MAP2K3,Selumetinib,"ChEMBL, DGIdb"
11869,MAP2K3,Sorafenib,ChEMBL
11870,MAP2K3,Staurosporine,ChEMBL
11871,MAP2K3,Tamoxifen,CTD
11872,MAP2K3,Tozasertib,ChEMBL
11873,MAP2K3,Trametinib,ChEMBL
11874,MAP2K3,Ulixertinib,ChEMBL
11875,MAP2K3,Uprosertib,ChEMBL
11876,MAP2K4,AZD6482,ChEMBL
11877,MAP2K4,AZD8055,ChEMBL
11878,MAP2K4,Afatinib,ChEMBL
11879,MAP2K4,Alisertib,ChEMBL
11880,MAP2K4,Alpelisib,ChEMBL
11881,MAP2K4,Axitinib,ChEMBL
11882,MAP2K4,BI-2536,ChEMBL
11883,MAP2K4,BMS-345541,ChEMBL
11884,MAP2K4,Bortezomib,CTD
11885,MAP2K4,Cediranib,ChEMBL
11886,MAP2K4,Cisplatin,CTD
11887,MAP2K4,Crizotinib,ChEMBL
11888,MAP2K4,Dabrafenib,"ChEMBL, DGIdb"
11889,MAP2K4,Dactinomycin,CTD
11890,MAP2K4,Dinaciclib,ChEMBL
11891,MAP2K4,Doramapimod,ChEMBL
11892,MAP2K4,Doxorubicin,CTD
11893,MAP2K4,Erlotinib,ChEMBL
11894,MAP2K4,Foretinib,ChEMBL
11895,MAP2K4,Fulvestrant,CTD
11896,MAP2K4,GSK2578215A,ChEMBL
11897,MAP2K4,Gefitinib,ChEMBL
11898,MAP2K4,LY2109761,ChEMBL
11899,MAP2K4,Lapatinib,ChEMBL
11900,MAP2K4,Linsitinib,ChEMBL
11901,MAP2K4,Nilotinib,ChEMBL
11902,MAP2K4,PD0325901,ChEMBL
11903,MAP2K4,PD173074,ChEMBL
11904,MAP2K4,PLX-4720,ChEMBL
11905,MAP2K4,Paclitaxel,CTD
11906,MAP2K4,Palbociclib,ChEMBL
11907,MAP2K4,Pictilisib,ChEMBL
11908,MAP2K4,Ribociclib,ChEMBL
11909,MAP2K4,Ruxolitinib,ChEMBL
11910,MAP2K4,Sapitinib,ChEMBL
11911,MAP2K4,Selumetinib,"ChEMBL, DGIdb"
11912,MAP2K4,Sorafenib,"CTD, ChEMBL"
11913,MAP2K4,Staurosporine,ChEMBL
11914,MAP2K4,Tamoxifen,CTD
11915,MAP2K4,Tozasertib,ChEMBL
11916,MAP2K4,Trametinib,ChEMBL
11917,MAP2K4,Ulixertinib,ChEMBL
11918,MAP2K4,VX-11e,ChEMBL
11919,MAP2K5,AT13148,ChEMBL
11920,MAP2K5,AZD1208,ChEMBL
11921,MAP2K5,AZD2014,ChEMBL
11922,MAP2K5,AZD5363,ChEMBL
11923,MAP2K5,AZD5438,ChEMBL
11924,MAP2K5,AZD6482,ChEMBL
11925,MAP2K5,AZD7762,ChEMBL
11926,MAP2K5,AZD8055,ChEMBL
11927,MAP2K5,AZD8186,ChEMBL
11928,MAP2K5,Afatinib,ChEMBL
11929,MAP2K5,Afuresertib,ChEMBL
11930,MAP2K5,Alisertib,ChEMBL
11931,MAP2K5,Alpelisib,ChEMBL
11932,MAP2K5,Axitinib,ChEMBL
11933,MAP2K5,BI-2536,ChEMBL
11934,MAP2K5,BMS-345541,ChEMBL
11935,MAP2K5,BMS-754807,ChEMBL
11936,MAP2K5,Buparlisib,ChEMBL
11937,MAP2K5,Cediranib,ChEMBL
11938,MAP2K5,Crizotinib,ChEMBL
11939,MAP2K5,Dabrafenib,"ChEMBL, DGIdb"
11940,MAP2K5,Dactolisib,ChEMBL
11941,MAP2K5,Dinaciclib,ChEMBL
11942,MAP2K5,Doramapimod,ChEMBL
11943,MAP2K5,Erlotinib,ChEMBL
11944,MAP2K5,Foretinib,ChEMBL
11945,MAP2K5,GSK2578215A,ChEMBL
11946,MAP2K5,Gefitinib,ChEMBL
11947,MAP2K5,Ibrutinib,ChEMBL
11948,MAP2K5,Lapatinib,ChEMBL
11949,MAP2K5,Linsitinib,ChEMBL
11950,MAP2K5,MK-1775,ChEMBL
11951,MAP2K5,MK-2206,ChEMBL
11952,MAP2K5,MK-8776,ChEMBL
11953,MAP2K5,Nilotinib,ChEMBL
11954,MAP2K5,OSI-027,ChEMBL
11955,MAP2K5,Osimertinib,ChEMBL
11956,MAP2K5,PD0325901,ChEMBL
11957,MAP2K5,PLX-4720,ChEMBL
11958,MAP2K5,Palbociclib,ChEMBL
11959,MAP2K5,Pictilisib,ChEMBL
11960,MAP2K5,Rapamycin,ChEMBL
11961,MAP2K5,Ribociclib,ChEMBL
11962,MAP2K5,Ruxolitinib,ChEMBL
11963,MAP2K5,Sapitinib,ChEMBL
11964,MAP2K5,Savolitinib,ChEMBL
11965,MAP2K5,Selumetinib,"ChEMBL, DGIdb"
11966,MAP2K5,Sorafenib,ChEMBL
11967,MAP2K5,Staurosporine,ChEMBL
11968,MAP2K5,Tozasertib,ChEMBL
11969,MAP2K5,Trametinib,ChEMBL
11970,MAP2K5,Ulixertinib,ChEMBL
11971,MAP2K5,Uprosertib,ChEMBL
11972,MAP2K6,AT13148,ChEMBL
11973,MAP2K6,AZD1208,ChEMBL
11974,MAP2K6,AZD2014,ChEMBL
11975,MAP2K6,AZD5363,ChEMBL
11976,MAP2K6,AZD5438,ChEMBL
11977,MAP2K6,AZD6482,ChEMBL
11978,MAP2K6,AZD7762,ChEMBL
11979,MAP2K6,AZD8055,ChEMBL
11980,MAP2K6,AZD8186,ChEMBL
11981,MAP2K6,Afatinib,ChEMBL
11982,MAP2K6,Afuresertib,ChEMBL
11983,MAP2K6,Alisertib,ChEMBL
11984,MAP2K6,Alpelisib,ChEMBL
11985,MAP2K6,Axitinib,ChEMBL
11986,MAP2K6,BI-2536,ChEMBL
11987,MAP2K6,BMS-345541,ChEMBL
11988,MAP2K6,BMS-754807,ChEMBL
11989,MAP2K6,Bortezomib,CTD
11990,MAP2K6,Buparlisib,ChEMBL
11991,MAP2K6,Cediranib,ChEMBL
11992,MAP2K6,Cisplatin,CTD
11993,MAP2K6,Crizotinib,ChEMBL
11994,MAP2K6,Dabrafenib,"ChEMBL, DGIdb"
11995,MAP2K6,Dactolisib,ChEMBL
11996,MAP2K6,Dinaciclib,ChEMBL
11997,MAP2K6,Doramapimod,ChEMBL
11998,MAP2K6,Doxorubicin,CTD
11999,MAP2K6,Erlotinib,ChEMBL
12000,MAP2K6,Foretinib,ChEMBL
12001,MAP2K6,Fulvestrant,CTD
12002,MAP2K6,GSK2578215A,ChEMBL
12003,MAP2K6,Gefitinib,ChEMBL
12004,MAP2K6,Gemcitabine,CTD
12005,MAP2K6,Ibrutinib,ChEMBL
12006,MAP2K6,KU-55933,ChEMBL
12007,MAP2K6,LY2109761,ChEMBL
12008,MAP2K6,Lapatinib,ChEMBL
12009,MAP2K6,Linsitinib,ChEMBL
12010,MAP2K6,MK-1775,ChEMBL
12011,MAP2K6,MK-2206,ChEMBL
12012,MAP2K6,MK-8776,ChEMBL
12013,MAP2K6,Nilotinib,ChEMBL
12014,MAP2K6,OSI-027,ChEMBL
12015,MAP2K6,Osimertinib,ChEMBL
12016,MAP2K6,PD0325901,ChEMBL
12017,MAP2K6,PD173074,ChEMBL
12018,MAP2K6,PLX-4720,ChEMBL
12019,MAP2K6,Palbociclib,ChEMBL
12020,MAP2K6,Pictilisib,ChEMBL
12021,MAP2K6,Rapamycin,ChEMBL
12022,MAP2K6,Ribociclib,ChEMBL
12023,MAP2K6,Ruxolitinib,ChEMBL
12024,MAP2K6,SB505124,ChEMBL
12025,MAP2K6,Sapitinib,ChEMBL
12026,MAP2K6,Savolitinib,ChEMBL
12027,MAP2K6,Selumetinib,"ChEMBL, DGIdb"
12028,MAP2K6,Sorafenib,"ChEMBL, DGIdb, PharmaGKB"
12029,MAP2K6,Staurosporine,ChEMBL
12030,MAP2K6,Tozasertib,ChEMBL
12031,MAP2K6,Trametinib,ChEMBL
12032,MAP2K6,Ulixertinib,ChEMBL
12033,MAP2K6,Uprosertib,ChEMBL
12034,MAP2K6,VX-11e,ChEMBL
12035,MAP2K7,AZD6482,ChEMBL
12036,MAP2K7,Afatinib,ChEMBL
12037,MAP2K7,Axitinib,ChEMBL
12038,MAP2K7,BI-2536,ChEMBL
12039,MAP2K7,BMS-345541,ChEMBL
12040,MAP2K7,Cediranib,ChEMBL
12041,MAP2K7,Crizotinib,ChEMBL
12042,MAP2K7,Dabrafenib,DGIdb
12043,MAP2K7,Doramapimod,ChEMBL
12044,MAP2K7,Doxorubicin,CTD
12045,MAP2K7,Erlotinib,ChEMBL
12046,MAP2K7,Foretinib,ChEMBL
12047,MAP2K7,GSK2578215A,ChEMBL
12048,MAP2K7,Gefitinib,ChEMBL
12049,MAP2K7,Ibrutinib,ChEMBL
12050,MAP2K7,KU-55933,ChEMBL
12051,MAP2K7,LY2109761,ChEMBL
12052,MAP2K7,Lapatinib,ChEMBL
12053,MAP2K7,Nilotinib,ChEMBL
12054,MAP2K7,PD0325901,ChEMBL
12055,MAP2K7,PLX-4720,ChEMBL
12056,MAP2K7,Palbociclib,ChEMBL
12057,MAP2K7,Pictilisib,ChEMBL
12058,MAP2K7,Rapamycin,ChEMBL
12059,MAP2K7,Ruxolitinib,ChEMBL
12060,MAP2K7,SB505124,ChEMBL
12061,MAP2K7,Selumetinib,"ChEMBL, DGIdb"
12062,MAP2K7,Sorafenib,ChEMBL
12063,MAP2K7,Staurosporine,ChEMBL
12064,MAP2K7,Tozasertib,ChEMBL
12065,MAP2K7,Trametinib,ChEMBL
12066,MAP2K7,VX-11e,ChEMBL
12067,MAP3K1,AT13148,ChEMBL
12068,MAP3K1,AZD1208,ChEMBL
12069,MAP3K1,AZD2014,ChEMBL
12070,MAP3K1,AZD5363,ChEMBL
12071,MAP3K1,AZD5438,ChEMBL
12072,MAP3K1,AZD6482,ChEMBL
12073,MAP3K1,AZD7762,ChEMBL
12074,MAP3K1,AZD8055,ChEMBL
12075,MAP3K1,AZD8186,ChEMBL
12076,MAP3K1,Afatinib,ChEMBL
12077,MAP3K1,Afuresertib,ChEMBL
12078,MAP3K1,Alisertib,ChEMBL
12079,MAP3K1,Alpelisib,ChEMBL
12080,MAP3K1,Axitinib,ChEMBL
12081,MAP3K1,BI-2536,ChEMBL
12082,MAP3K1,BMS-345541,ChEMBL
12083,MAP3K1,BMS-754807,ChEMBL
12084,MAP3K1,Buparlisib,ChEMBL
12085,MAP3K1,Cediranib,ChEMBL
12086,MAP3K1,Cisplatin,"DGIdb, PharmaGKB"
12087,MAP3K1,Crizotinib,ChEMBL
12088,MAP3K1,Dabrafenib,ChEMBL
12089,MAP3K1,Dactolisib,ChEMBL
12090,MAP3K1,Dinaciclib,ChEMBL
12091,MAP3K1,Docetaxel,PharmaGKB
